device_id,ts,ignition,odometer_km
D2007,2026-05-20T17:23:00,ON,48678.7
D2028,2026-05-23T07:45:00,ON,47182.5
D2024,21-May-2026 08:07:00,ON,15602.6
D2018,17-May-2026 17:00:00,ON,78107.1
D2024,18-May-2026 17:38:00,ON,15487.0
D2017,02/05/2026 07:45,ON,71452.0
D2014,09/05/2026 07:45,ON,77838.2
D2012,24/05/2026 16:23,ON,57504.5
D2017,17/05/2026 10:15,ON,71780.4
D2023,09-May-2026 15:07:00,ON,76761.8
D2012,05/05/2026 09:07,ON,56939.5
D2025,19/05/2026 13:23,ON,78674.0
D2010,2026-05-29 15:00:00,OFF,46638.8
D2018,02-May-2026 12:23:00,ON,77133.8
D2025,30/05/2026 09:00,ON,79064.8
D2007,2026-05-07T13:52:00,ON,48102.0
D2019,04-May-2026 11:38:00,ON,18481.5
D9002,2026-05-15T13:38:00,ON,66091.4
D2017,28/05/2026 07:07,ON,72014.3
D2015,2026-05-26 16:00:00,ON,26646.7
D2020,2026-05-11 07:23:00,ON,9547.8
D2014,05/05/2026 16:00,ON,77649.4
D2011,13/05/2026 12:45,OFF,30676.1
D2008,19/05/2026 07:07,ON,381.1
D2020,2026-05-15 15:38:00,ON,9788.5
D2027,2026-05-19T10:15:00,ON,63536.6
D2013,28/05/2026 13:45,ON,48752.1
D2014,06/05/2026 09:23,ON,77673.4
D2018,02-May-2026 15:45:00,ON,77151.6
D2019,22-May-2026 07:45:00,ON,0
D2027,2026-05-05T11:07:00,ON,-1
D2028,2026-05-21T09:38:00,ON,47067.5
D2006,16-May-2026 09:45:00,ON,59543.8
D2018,30-May-2026 07:52:00,ON,78874.8
D2018,16-May-2026 09:45:00,ON,78002.3
D2023,07-May-2026 11:00:00,ON,76704.9
D2020,2026-05-25 09:15:00,ON,10275.6
D2008,14/05/2026 09:00,ON,252.5
D2024,21-May-2026 12:52:00,ON,15616.7
D2010,2026-05-11 11:15:00,OFF,46638.8
D2010,2026-05-04 09:15:00,OFF,46638.8
D2025,14/05/2026 09:00,ON,78476.5
D2009,16/05/2026 16:52,ON,556.5
D2004,14-May-2026 17:00:00,ON,32829.6
D2027,2026-05-22T12:00:00,ON,63658.2
D2005,2026-05-03T08:07:00,ON,36588.9
D2009,20/05/2026 17:15,ON,808.9
D2009,05/05/2026 12:45,ON,53066.1
D2013,08/05/2026 16:00,ON,47989.0
D2019,07-May-2026 12:15:00,ON,18595.2
D2015,2026-05-03 11:38:00,ON,26153.9
D2026,2026-05-27 15:38:00,ON,13824.3
D2025,28/05/2026 15:00,ON,79009.1
D2010,2026-05-30 13:15:00,OFF,46638.8
D2024,26-May-2026 07:23:00,ON,15849.9
D2012,20/05/2026 17:38,on,57388.8
D2005,2026-05-09T17:23:00,ON,0
D2024,19-May-2026 11:15:00,ON,15517.2
D2024,22-May-2026 13:52:00,ON,15671.9
D2028,2026-05-22T12:38:00,ON,0
D2021,12/05/2026 13:45,ON,28605.7
D2018,24-May-2026 07:07:00,ON,78498.5
D2004,04-May-2026 10:15:00,ON,32305.2
D2019,01-May-2026 07:15:00,ON,18351.6
D9002,2026-05-18T14:45:00,ON,66143.4
D9002,2026-05-19T14:07:00,ON,66160.2
D2014,26/05/2026 17:45,ON,78897.3
D2009,12/05/2026 17:07,ON,0
D2005,2026-05-13T12:00:00,ON,36960.3
D2004,12-May-2026 10:45:00,ON,32702.0
D2023,13-May-2026 15:15:00,ON,76859.7
D2026,2026-05-05 07:23:00,ON,13382.9
D2018,27-May-2026 07:07:00,ON,-1
D2014,21/05/2026 15:15,ON,78591.9
D2009,07/05/2026 07:45,on,53166.7
D2012,23/05/2026 17:52,ON,57476.0
D2016,2026-05-07T09:07:00,ON,34717.8
D2025,07/05/2026 07:00,ON,78211.3
D2008,29/05/2026 09:45,ON,653.6
D2027,2026-05-08T09:45:00,ON,63111.9
D2025,24/05/2026 09:07,ON,78844.9
D2008,12/05/2026 09:38,ON,47863.8
D2006,11-May-2026 15:45:00,ON,59238.5
D2026,2026-05-05 12:23:00,ON,-1
D2014,26/05/2026 15:45,ON,78888.8
D2013,13/05/2026 17:15,ON,48183.1
D2022,2026-05-23T07:00:00,ON,58857.7
D2021,28/05/2026 12:23,ON,29224.8
D2006,02-May-2026 14:07:00,ON,58634.2
D2024,07-May-2026 12:45:00,ON,14911.0
D2027,2026-05-22T17:00:00,ON,63674.7
D2016,2026-05-03T09:15:00,ON,34609.7
D2021,03/05/2026 17:52,ON,28268.7
D9001,2026-05-07T15:07:00,ON,11719.8
D2025,06/05/2026 17:38,ON,78205.0
D2028,2026-05-21T11:38:00,ON,47080.8
D2011,12/05/2026 11:15,OFF,30676.1
D2011,12/05/2026 14:00,OFF,30676.1
D2018,13-May-2026 17:23:00,ON,77854.6
D2017,08/05/2026 16:00,ON,71598.9
D2028,2026-05-03T16:52:00,on,45917.6
D2017,06/05/2026 07:15,ON,71537.4
D2015,2026-05-02 13:52:00,ON,26134.6
D2006,13-May-2026 07:45:00,ON,0
D2009,01/05/2026 07:38,ON,52787.3
D2008,09/05/2026 10:00,ON,47783.3
D2013,13/05/2026 12:38,ON,48166.7
D2028,2026-05-22T08:45:00,ON,47125.7
D2019,22-May-2026 10:23:00,ON,19162.1
D2024,03-May-2026 09:38:00,ON,14701.1
D2016,2026-05-14T08:23:00,ON,34904.5
D9002,2026-05-30T15:23:00,ON,66342.9
D2027,2026-05-23T13:15:00,ON,63702.2
D9002,2026-05-03T15:45:00,ON,65899.1
D2019,06-May-2026 15:23:00,ON,18567.9
D2026,2026-05-15 13:45:00,ON,13587.0
D2016,2026-05-07T14:15:00,ON,0
D2007,2026-05-14T13:45:00,ON,-1
D2023,19-May-2026 17:07:00,ON,77007.8
D2013,30/05/2026 12:07,ON,48826.6
D9002,2026-05-24T16:23:00,ON,-1
D2022,2026-05-20T11:07:00,ON,58753.9
D2026,2026-05-12 15:23:00,ON,13531.4
D2025,25/05/2026 15:52,ON,78900.7
D2007,2026-05-12T16:15:00,ON,48331.1
D2023,04-May-2026 16:23:00,ON,76643.9
D2026,2026-05-08 07:38:00,ON,13441.1
D2020,2026-05-30 12:00:00,ON,10541.1
D9002,2026-05-09T08:23:00,ON,65988.4
D2028,2026-05-18T14:15:00,on,46896.6
D2018,20-May-2026 13:52:00,ON,78276.3
D2006,03-May-2026 11:07:00,ON,58687.3
D2004,16-May-2026 13:00:00,ON,32915.7
D9002,2026-05-21T07:52:00,ON,66183.0
D2016,2026-05-14T13:52:00,ON,34915.6
D2027,2026-05-24T07:52:00,ON,63719.2
D2028,2026-05-01T17:23:00,ON,45784.9
D2014,07/05/2026 08:38,ON,77725.9
D2008,22/05/2026 13:38,ON,476.5
D2011,09/05/2026 11:00,OFF,30676.1
D2023,15-May-2026 11:15:00,ON,76901.2
D2018,12-May-2026 09:38:00,ON,77749.6
D9001,2026-05-15T07:38:00,ON,11907.3
D2027,2026-05-12T10:15:00,ON,63267.1
D2023,08-May-2026 15:00:00,ON,76737.7
D2011,17/05/2026 12:52,OFF,30676.1
D2011,23/05/2026 13:23,OFF,30676.1
D2019,05-May-2026 07:38:00,ON,9999999
D2007,2026-05-10T07:15:00,ON,48208.9
D9001,2026-05-09T07:45:00,ON,11755.5
D2015,2026-05-09 17:00:00,ON,26289.6
D2023,19-May-2026 13:00:00,ON,76999.8
D2025,10/05/2026 07:38,ON,0
D2013,25/05/2026 13:15,ON,48637.6
D2006,12-May-2026 11:15:00,ON,59288.7
D2028,2026-05-30T08:00:00,ON,47654.6
D2021,19/05/2026 11:23,ON,28872.2
D2018,22-May-2026 13:38:00,on,78405.8
D2004,02-May-2026 11:07:00,ON,32209.7
D2028,2026-05-28T17:15:00,ON,47570.0
D2013,18/05/2026 07:07,ON,48344.6
D2024,03-May-2026 07:23:00,ON,14691.1
D2020,2026-05-08 07:52:00,ON,9396.6
D2026,2026-05-11 15:07:00,ON,13512.6
D2017,18/05/2026 14:52,ON,71809.5
D2007,2026-05-04T07:45:00,ON,47948.1
D2028,2026-05-11T10:07:00,ON,46408.7
D2028,2026-05-26T11:00:00,ON,47411.7
D2014,28/05/2026 13:15,ON,78998.3
D2016,2026-05-09T13:52:00,ON,34779.0
D2016,2026-05-08T07:15:00,ON,34738.5
D2014,20/05/2026 15:00,ON,78530.1
D9001,2026-05-28T11:52:00,ON,12249.2
D9001,2026-05-12T07:07:00,ON,11832.2
D2021,05/05/2026 07:15,ON,28313.7
D2025,14/05/2026 17:00,ON,78501.3
D2024,05-May-2026 11:07:00,ON,-1
D2020,2026-05-17 07:45:00,ON,9854.0
D2006,02-May-2026 11:00:00,ON,58620.8
D2008,07/05/2026 14:07,ON,47741.1
D2013,04/05/2026 16:23,ON,47832.9
D2020,2026-05-09 15:23:00,ON,
D2024,10-May-2026 07:07:00,ON,15040.5
D9001,2026-05-10T07:00:00,ON,11780.9
D2027,2026-05-10T09:38:00,ON,-1
D9002,2026-05-23T17:52:00,ON,66229.4
D2028,2026-05-18T07:38:00,ON,46856.9
D2020,2026-05-08 11:23:00,ON,9417.2
D2028,2026-05-26T09:00:00,ON,47398.6
D2020,2026-05-13 13:00:00,ON,9678.4
D2010,2026-05-17 13:15:00,OFF,46638.8
D2017,17/05/2026 12:38,ON,71783.5
D2025,15/05/2026 10:52,ON,78516.9
D2015,2026-05-27 07:07:00,ON,26649.5
D2020,2026-05-17 15:23:00,ON,9890.5
D2024,05-May-2026 09:15:00,ON,14802.3
D2021,10/05/2026 07:38,ON,28506.8
D2014,11/05/2026 09:23,ON,77967.2
D2010,2026-05-19 10:00:00,OFF,46638.8
D2026,2026-05-30 17:52:00,ON,13885.9
D9002,2026-05-06T07:52:00,ON,65937.8
D2025,13/05/2026 16:07,ON,78464.0
D2018,17-May-2026 11:00:00,ON,-1
D2005,2026-05-01T14:23:00,ON,36535.5
D2021,03/05/2026 09:23,ON,28242.7
D2011,19/05/2026 13:45,OFF,30676.1
D2012,22/05/2026 14:15,ON,57440.6
D2026,2026-05-07 15:07:00,ON,0
D2008,12/05/2026 11:00,ON,47869.4
D2017,15/05/2026 07:23,ON,71730.7
D9002,2026-05-22T11:00:00,ON,
D2027,2026-05-23T08:07:00,ON,63685.8
D2024,05-May-2026 07:07:00,ON,14792.1
D2020,2026-05-06 11:45:00,ON,9314.6
D2019,27-May-2026 11:00:00,ON,-1
D2027,2026-05-09T15:15:00,ON,0
D2017,25/05/2026 15:38,ON,71963.5
D2022,2026-05-06T10:45:00,ON,58183.5
D2024,08-May-2026 07:38:00,ON,14940.1
D2017,07/05/2026 14:07,ON,71573.4
D2017,16/05/2026 11:52,ON,71762.9
D2028,2026-05-28T09:15:00,ON,0
D2012,08/05/2026 07:23,ON,57019.4
D2023,04-May-2026 07:23:00,ON,76624.5
D2007,2026-05-08T11:52:00,ON,48136.5
D2022,2026-05-14T14:23:00,on,58518.3
D2017,04/05/2026 08:45,ON,-1
D2025,01/05/2026 11:23,ON,
D2011,21/05/2026 07:52,OFF,30676.1
D2004,17-May-2026 17:45:00,on,32979.9
D2018,23-May-2026 09:45:00,ON,78445.3
D2025,06/05/2026 07:23,ON,78174.7
D2008,07/05/2026 11:52,ON,47735.5
D9001,2026-05-06T11:23:00,ON,11687.9
D2023,07-May-2026 07:00:00,ON,76696.8
D2028,2026-05-14T17:07:00,ON,46645.0
D2019,24-May-2026 13:07:00,ON,19249.6
D2021,16/05/2026 09:38,ON,28748.0
D2021,25/05/2026 12:15,ON,9999999
D2025,20/05/2026 13:23,ON,78708.7
D2021,30/05/2026 08:07,ON,29292.2
D2026,2026-05-25 10:00:00,ON,13776.8
D2013,28/05/2026 17:15,ON,48765.2
D2025,11/05/2026 07:45,ON,78360.6
D2019,11-May-2026 11:15:00,ON,18749.2
D2025,30/05/2026 11:23,ON,79070.8
D2016,2026-05-24T14:15:00,ON,35185.6
D2017,26/05/2026 15:23,ON,9999999
D2020,2026-05-07 07:07:00,on,9343.9
D9001,2026-05-30T15:52:00,ON,12310.9
D2027,2026-05-04T07:23:00,ON,62949.4
D2015,2026-05-14 09:23:00,ON,26379.7
D2021,14/05/2026 13:07,ON,28683.5
D2024,25-May-2026 08:52:00,ON,15805.0
D2012,19/05/2026 07:00,ON,57335.5
D2011,29/05/2026 14:00,off,9999999
D9002,2026-05-22T16:23:00,ON,66212.6
D2009,06/05/2026 17:45,ON,53155.9
D2019,27-May-2026 13:00:00,ON,19363.0
D2023,22-May-2026 13:23:00,ON,77071.7
D2009,13/05/2026 15:23,ON,357.6
D2010,2026-05-02 10:52:00,OFF,46638.8
D2021,27/05/2026 17:15,ON,29202.6
D2007,2026-05-20T15:15:00,ON,48671.7
D2021,10/05/2026 15:23,ON,28534.5
D2004,15-May-2026 13:45:00,ON,32865.4
D2027,2026-05-14T15:15:00,ON,63360.5
D2025,23/05/2026 17:52,ON,78832.5
D2026,2026-05-21 14:38:00,ON,13706.7
D9001,2026-05-03T17:52:00,ON,11621.3
D2024,28-May-2026 07:52:00,ON,15949.0
D2015,2026-05-27 12:45:00,ON,26658.1
D2010,2026-05-08 09:23:00,OFF,46638.8
D2009,18/05/2026 11:52,ON,651.5
D2016,2026-05-25T09:23:00,ON,35201.9
D2021,10/05/2026 13:38,ON,28529.2
D2013,17/05/2026 16:23,ON,48338.1
D2022,2026-05-10T07:38:00,ON,58331.7
D2007,2026-05-01T10:23:00,ON,47830.2
D2021,20/05/2026 15:23,ON,28925.2
D2014,07/05/2026 15:07,ON,77760.2
D2013,23/05/2026 11:45,ON,-1
D2024,01-May-2026 11:07:00,ON,14604.9
D2021,06/05/2026 10:15,ON,28363.6
D2019,04-May-2026 16:52:00,ON,18497.1
D2006,13-May-2026 12:00:00,ON,59353.6
D2019,10-May-2026 12:07:00,ON,18710.1
D2015,2026-05-13 10:45:00,ON,26360.9
D2016,2026-05-26T08:00:00,ON,9999999
D2014,18/05/2026 17:00,ON,78421.7
D2025,24/05/2026 15:45,ON,78863.8
D2019,23-May-2026 07:23:00,ON,19189.5
D2022,2026-05-01T13:52:00,ON,57992.1
D2017,24/05/2026 11:52,ON,71936.6
D9002,2026-05-06T14:07:00,ON,65948.1
D2014,29/05/2026 17:23,ON,79074.6
D2025,25/05/2026 11:15,on,0
D2026,2026-05-16 17:45:00,ON,13613.7
D2023,17-May-2026 10:38:00,on,76945.4
D2025,27/05/2026 15:00,ON,78974.3
D2028,2026-05-30T10:52:00,ON,47664.1
D2016,2026-05-26T07:23:00,ON,35221.9
D2013,08/05/2026 11:45,ON,47973.2
D2015,2026-05-27 10:23:00,ON,26655.2
D2024,24-May-2026 11:00:00,ON,15765.1
D9002,2026-05-06T09:52:00,ON,65941.2
D2017,27/05/2026 14:23,ON,
D2021,29/05/2026 09:15,ON,29254.9
D2008,06/05/2026 17:23,ON,47719.9
D2026,2026-05-16 09:38:00,ON,13600.9
D2013,09/05/2026 14:15,ON,
D2023,02-May-2026 15:15:00,ON,76591.0
D2015,2026-05-20 12:38:00,ON,26510.7
D2004,02-May-2026 07:23:00,ON,32193.1
D2015,2026-05-17 10:52:00,on,26445.0
D2009,23/05/2026 16:45,ON,998.2
D2006,14-May-2026 11:07:00,on,59422.7
D2017,03/05/2026 11:38,ON,71480.2
D2022,2026-05-20T07:52:00,ON,58737.9
D2021,05/05/2026 13:45,ON,28333.2
D2009,01/05/2026 08:00,ON,52796.5
D9001,2026-05-30T13:45:00,ON,12307.2
D2027,2026-05-22T13:23:00,ON,63663.9
D2019,04-May-2026 14:15:00,ON,18489.3
D2007,2026-05-21T11:23:00,ON,48705.0
D2026,2026-05-17 07:38:00,ON,13617.1
D2028,2026-05-28T07:15:00,ON,47514.6
D2025,04/05/2026 12:45,ON,78115.9
D2015,2026-05-02 07:23:00,ON,26122.6
D2016,2026-05-30T08:07:00,ON,35332.3
D2021,22/05/2026 16:45,ON,0
D9001,2026-05-12T09:00:00,ON,11837.1
D2006,05-May-2026 10:45:00,ON,58809.1
D2009,10/05/2026 13:00,ON,53387.3
D2017,28/05/2026 17:15,ON,72033.1
D2023,11-May-2026 09:45:00,ON,76797.9
D2017,02/05/2026 09:23,ON,71456.5
D2008,22/05/2026 07:23,ON,0
D2026,2026-05-24 16:15:00,ON,13768.6
D2017,04/05/2026 13:00,ON,71506.8
D2026,2026-05-15 11:00:00,ON,13583.7
D2008,27/05/2026 13:07,ON,607.6
D2015,2026-05-10 07:45:00,ON,26293.0
D9002,2026-05-07T08:15:00,ON,65955.9
D2018,06-May-2026 17:52:00,ON,77413.7
D2014,17/05/2026 07:52,ON,78311.8
D2020,2026-05-12 07:52:00,ON,9601.0
D2011,14/05/2026 10:52,OFF,30676.1
D2025,03/05/2026 07:38,ON,78065.1
D9001,2026-05-22T11:00:00,ON,12098.0
D2026,2026-05-28 07:00:00,ON,0
D2020,2026-05-10 17:07:00,ON,9539.5
D2010,2026-05-05 17:38:00,OFF,46638.8
D2020,2026-05-19 17:15:00,ON,9999.7
D2012,22/05/2026 16:23,ON,9999999
D2012,29/05/2026 11:00,ON,0
D2021,17/05/2026 11:38,ON,0
D2021,24/05/2026 11:15,ON,29066.8
D2027,2026-05-03T07:38:00,ON,62911.0
D2017,12/05/2026 17:38,ON,71684.9
D2018,28-May-2026 15:52:00,ON,78792.7
D2027,2026-05-08T07:45:00,on,63104.3
D2023,26-May-2026 15:15:00,ON,77173.5
D2011,06/05/2026 08:23,OFF,30676.1
D2014,26/05/2026 10:45,ON,78863.3
D2013,11/05/2026 07:52,ON,48074.2
D2020,2026-05-30 10:07:00,ON,10533.8
D9002,2026-05-05T15:00:00,ON,65931.8
D9001,2026-05-03T08:52:00,ON,11602.4
D2012,17/05/2026 13:45,ON,57293.1
D2014,12/05/2026 14:15,ON,0
D2026,2026-05-27 09:07:00,ON,13814.1
D2027,2026-05-01T17:45:00,ON,62865.9
D2023,25-May-2026 14:52:00,ON,77148.4
D2022,2026-05-30T11:52:00,ON,59158.3
D2021,23/05/2026 17:38,ON,29047.6
D2024,17-May-2026 11:23:00,ON,15416.0
D9002,2026-05-03T08:52:00,ON,65889.9
D2015,2026-05-13 13:45:00,ON,26366.7
D2028,2026-05-24T07:38:00,ON,47252.8
D2004,04-May-2026 12:52:00,ON,32312.0
D2013,11/05/2026 11:45,ON,48089.6
D2020,2026-05-01 09:07:00,ON,9045.5
D2013,28/05/2026 15:45,ON,48758.7
D9001,2026-05-17T11:07:00,ON,11971.3
D2019,25-May-2026 17:38:00,ON,19298.9
D2015,2026-05-04 16:45:00,ON,26183.2
D2014,03/05/2026 07:15,ON,-1
D2009,01/05/2026 10:45,ON,52805.7
D2012,21/05/2026 07:00,ON,57392.7
D2005,2026-05-11T14:07:00,ON,36896.5
D2013,22/05/2026 10:38,ON,48511.1
D2015,2026-05-16 11:38:00,ON,0
D2019,09-May-2026 15:07:00,ON,18682.7
D2022,2026-05-29T17:23:00,ON,59133.8
D2010,2026-05-28 15:45:00,OFF,46638.8
D2012,27/05/2026 11:52,ON,57577.2
D2024,12-May-2026 07:00:00,ON,15142.3
D2011,07/05/2026 14:15,OFF,30676.1
D2008,29/05/2026 07:15,ON,648.4
D2010,2026-05-07 07:07:00,OFF,46638.8
D2008,30/05/2026 11:07,ON,685.5
D2024,12-May-2026 15:00:00,ON,-1
D2017,25/05/2026 09:45,ON,71952.6
D2023,28-May-2026 07:45:00,ON,77204.7
D2028,2026-05-01T15:38:00,ON,45773.7
D2025,04/05/2026 15:00,ON,-1
D9001,2026-05-09T14:07:00,ON,11770.4
D2028,2026-05-15T14:52:00,ON,46697.9
D2017,11/05/2026 08:23,ON,71647.9
D2025,26/05/2026 15:07,ON,78938.0
D2028,2026-05-19T08:15:00,ON,46928.4
D9001,2026-05-24T07:23:00,ON,12138.9
D2019,28-May-2026 12:15:00,ON,19398.0
D2015,2026-05-24 11:00:00,ON,26596.4
D2004,05-May-2026 08:07:00,ON,32347.5
D2021,17/05/2026 09:38,ON,28789.8
D2028,2026-05-19T12:23:00,ON,0
D2021,19/05/2026 17:38,ON,28891.3
D2018,29-May-2026 11:38:00,ON,78839.2
D2019,29-May-2026 12:23:00,ON,19436.7
D2017,10/05/2026 11:15,ON,9999999
D2011,14/05/2026 08:45,OFF,9999999
D2028,2026-05-09T16:15:00,ON,46313.9
D2023,20-May-2026 09:07:00,ON,77017.0
D2005,2026-05-14T15:52:00,ON,37006.1
D2009,08/05/2026 15:52,ON,53272.1
D2015,2026-05-19 09:23:00,ON,26486.0
D2013,05/05/2026 12:15,ON,47855.2
D2018,14-May-2026 11:38:00,ON,77886.5
D2006,09-May-2026 15:38:00,ON,59104.1
D2013,29/05/2026 15:15,ON,48797.5
D9001,2026-05-03T12:45:00,ON,11610.0
D2027,2026-05-29T17:38:00,ON,63945.3
D9001,2026-05-25T13:23:00,ON,0
D2024,21-May-2026 15:23:00,ON,15631.0
D2027,2026-05-09T07:15:00,ON,63140.8
D2017,13/05/2026 09:52,ON,71694.2
D9001,2026-05-05T13:00:00,ON,11664.0
D2013,02/05/2026 07:52,ON,0
D2006,14-May-2026 14:52:00,ON,59436.3
D2018,12-May-2026 07:45:00,ON,77738.9
D2013,01/05/2026 08:52,ON,47689.9
D2005,2026-05-04T13:52:00,ON,36638.9
D2021,16/05/2026 17:15,ON,28774.4
D2020,2026-05-29 17:38:00,ON,10512.0
D2006,04-May-2026 15:00:00,ON,58769.6
D2028,2026-05-17T17:38:00,ON,9999999
D2013,06/05/2026 07:07,ON,47877.5
D9002,2026-05-25T11:23:00,ON,66253.7
D9001,2026-05-24T09:52:00,ON,12144.2
D2017,07/05/2026 09:15,ON,71564.8
D2014,27/05/2026 07:38,ON,78909.3
D2008,29/05/2026 16:38,on,669.5
D2018,02-May-2026 13:07:00,ON,77142.6
D2025,12/05/2026 07:23,ON,78397.0
D2007,2026-05-13T12:15:00,ON,48356.3
D2024,22-May-2026 07:15:00,ON,15647.0
D2019,29-May-2026 10:15:00,ON,19431.2
D2013,13/05/2026 10:52,ON,48161.2
D2013,24/05/2026 12:00,ON,48595.5
D2009,10/05/2026 09:23,ON,53366.2
D2015,2026-05-02 08:23:00,on,26125.3
D2021,27/05/2026 15:00,ON,29196.2
D2019,15-May-2026 10:52:00,ON,18895.3
D2027,2026-05-20T09:00:00,ON,63571.9
D2016,2026-05-05T13:45:00,ON,34672.1
D2015,2026-05-23 16:23:00,ON,26583.5
D2014,13/05/2026 09:07,ON,78090.4
D2011,27/05/2026 13:38,OFF,30676.1
D2011,04/05/2026 17:00,OFF,30676.1
D2023,07-May-2026 17:52:00,ON,76717.5
D2022,2026-05-07T11:52:00,ON,58226.3
D2021,01/05/2026 07:23,on,28159.0
D9001,2026-05-06T09:52:00,ON,11682.6
D9002,2026-05-17T07:23:00,ON,66116.2
D2014,11/05/2026 07:15,ON,77957.3
D2021,16/05/2026 15:23,ON,28768.0
D2026,2026-05-30 15:52:00,ON,13882.9
D2011,28/05/2026 08:07,OFF,30676.1
D2013,16/05/2026 09:15,ON,48276.6
D2025,29/05/2026 09:45,ON,79030.0
D2024,15-May-2026 11:15:00,ON,15309.8
D2006,16-May-2026 16:23:00,ON,59584.2
D2019,07-May-2026 13:15:00,ON,18600.6
D2023,13-May-2026 17:45:00,ON,76863.1
D2025,27/05/2026 07:00,ON,-1
D2008,23/05/2026 09:45,ON,492.3
D2015,2026-05-09 13:45:00,ON,26282.4
D2025,06/05/2026 11:52,ON,78186.9
D9001,2026-05-06T16:00:00,ON,11698.5
D2010,2026-05-16 14:15:00,OFF,46638.8
D2024,23-May-2026 12:52:00,ON,15717.9
D2018,01-May-2026 09:15:00,ON,77060.3
D2019,15-May-2026 17:07:00,on,18917.3
D2019,24-May-2026 10:52:00,ON,19238.6
D2015,2026-05-04 11:38:00,ON,26175.0
D2009,21/05/2026 17:52,ON,872.2
D2013,10/05/2026 13:00,ON,48053.6
D2024,26-May-2026 15:23:00,ON,15882.8
D2028,2026-05-24T16:00:00,ON,47305.4
D2019,20-May-2026 07:45:00,ON,19076.7
D2012,06/05/2026 16:15,ON,56985.2
D2008,21/05/2026 10:00,ON,442.8
D2026,2026-05-26 17:07:00,ON,-1
D2017,04/05/2026 15:45,ON,71509.8
D2019,17-May-2026 07:23:00,ON,0
D2017,10/05/2026 13:23,ON,71634.9
D2026,2026-05-06 12:15:00,on,13410.5
D2011,17/05/2026 07:00,OFF,30676.1
D2018,10-May-2026 09:15:00,ON,77628.1
D2013,28/05/2026 07:45,ON,48732.9
D2026,2026-05-09 13:38:00,ON,13469.1
D2024,23-May-2026 07:45:00,ON,15696.4
D2005,2026-05-04T15:52:00,ON,36644.9
D2014,01/05/2026 16:15,ON,77413.9
D2020,2026-05-07 11:15:00,ON,0
D2008,05/05/2026 12:07,ON,47681.1
D2014,23/05/2026 09:07,ON,78679.2
D2024,06-May-2026 09:15:00,ON,14852.2
D2027,2026-05-02T10:00:00,ON,62882.7
D2027,2026-05-16T15:07:00,ON,63438.9
D9002,2026-05-10T07:23:00,ON,66001.9
D9001,2026-05-21T15:38:00,ON,12078.3
D2020,2026-05-23 09:45:00,on,10169.9
D2025,11/05/2026 16:52,ON,0
D9001,2026-05-03T07:45:00,ON,11598.7
D2012,10/05/2026 08:45,ON,57079.6
D2018,03-May-2026 11:52:00,ON,77192.9
D2016,2026-05-15T09:45:00,ON,34932.2
D2028,2026-05-09T09:15:00,ON,46273.9
D9001,2026-05-12T16:38:00,ON,9999999
D2007,2026-05-13T13:23:00,ON,48362.7
D2021,08/05/2026 09:00,ON,28436.9
D2020,2026-05-17 12:45:00,ON,9875.7
D2026,2026-05-22 08:45:00,ON,13716.3
D2015,2026-05-23 07:38:00,ON,26566.6
D2009,28/05/2026 11:07,ON,1288.0
D2017,30/05/2026 07:52,ON,72057.3
D9001,2026-05-18T13:00:00,ON,12000.0
D2008,27/05/2026 07:38,ON,593.7
D2018,03-May-2026 09:38:00,ON,-1
D2018,11-May-2026 09:52:00,ON,77686.5
D2011,03/05/2026 07:07,OFF,30676.1
D2016,2026-05-22T12:38:00,ON,35126.4
D2017,12/05/2026 08:00,ON,71669.4
D2026,2026-05-23 15:07:00,ON,13746.4
D2007,2026-05-07T07:00:00,ON,48076.7
D2004,16-May-2026 10:07:00,ON,-1
D2024,23-May-2026 08:23:00,ON,15703.7
D2021,14/05/2026 15:52,on,28689.7
D2008,21/05/2026 13:15,ON,450.8
D2008,04/05/2026 07:07,on,47642.6
D2020,2026-05-30 08:45:00,ON,10526.7
D2014,01/05/2026 09:45,ON,77378.6
D2007,2026-05-01T15:07:00,ON,47848.3
D2023,04-May-2026 14:45:00,ON,76638.8
D2006,10-May-2026 14:38:00,ON,59168.1
D2020,2026-05-09 12:23:00,ON,9466.6
D2025,13/05/2026 09:52,ON,78441.6
D2015,2026-05-02 10:00:00,ON,26128.4
D9002,2026-05-28T14:15:00,ON,66308.5
D2026,2026-05-26 07:38:00,ON,13791.2
D2015,2026-05-06 14:52:00,ON,26221.7
D2018,03-May-2026 17:00:00,ON,77224.3
D2022,2026-05-05T17:23:00,ON,58166.6
D2008,12/05/2026 16:00,ON,47880.3
D9002,2026-05-11T14:38:00,ON,66029.4
D2024,14-May-2026 13:23:00,ON,15270.6
D2016,2026-05-04T14:45:00,ON,9999999
D2019,19-May-2026 15:45:00,ON,19063.6
D2016,2026-05-14T07:23:00,ON,34900.4
D2010,2026-05-21 08:52:00,OFF,46638.8
D2008,11/05/2026 09:52,ON,47837.2
D2023,28-May-2026 17:15:00,ON,77226.2
D2010,2026-05-25 09:07:00,OFF,46638.8
D2004,11-May-2026 11:07:00,ON,9999999
D2017,30/05/2026 13:00,ON,72069.7
D2026,2026-05-16 07:52:00,ON,13597.4
D2027,2026-05-22T07:45:00,ON,9999999
D2025,14/05/2026 15:07,ON,78495.3
D2023,20-May-2026 11:15:00,ON,77021.9
